frame,t_s,diameter_px,centre_x,centre_y,span_row,span,height,area,rim_l,rim_r,rim_outer,occl,ncomp,widest_y
692,11.5167,293,708.0,1409.5,293,295,188,36712,0,0,293,0,1,1413
693,11.5333,293,707.0,1409.0,293,294,189,34359,30,0,323,0,1,1411
694,11.5500,289,707.0,1409.5,293,294,188,31333,30,0,323,0,1,1411
695,11.5667,259,708.5,1409.5,294,295,188,27789,30,0,324,1,1,1414
696,11.5833,246,707.5,1408.5,294,295,188,25922,0,0,294,1,1,1410
697,11.6000,167,707.0,1408.0,293,294,191,22572,0,0,293,1,1,1411
698,11.6167,138,706.5,1408.5,294,294,188,21042,0,0,294,1,2,1409
699,11.6333,131,705.5,1405.5,294,294,182,22012,29,0,323,1,2,1410
700,11.6500,119,704.5,1404.5,294,294,184,23668,29,0,323,1,2,1410
701,11.6667,232,703.5,1405.0,294,294,183,28457,29,0,323,1,1,1409
702,11.6833,252,701.0,1403.5,293,294,182,29316,29,0,322,1,1,1408
703,11.7000,293,700.0,1402.5,293,293,184,34774,0,0,293,0,1,1408
704,11.7167,293,697.0,1402.0,293,293,185,40273,0,0,293,0,1,1407
705,11.7333,293,694.0,1401.5,293,293,186,41206,0,0,293,0,1,1406
706,11.7500,293,691.0,1400.5,293,293,186,41164,0,0,293,0,1,1403
707,11.7667,293,687.0,1399.5,293,293,186,38758,30,0,323,0,1,1403
708,11.7833,231,666.0,1398.0,299,317,187,34417,14,0,313,1,2,1365
709,11.8000,195,631.5,1420.0,232,255,141,15747,0,0,232,1,1,1436
710,11.8167,104,615.5,1449.5,222,223,132,4726,0,0,222,1,3,1480
711,11.8333,0,615,1450,0,0,0,0,0,0,0,1,0,0
712,11.8500,0,615,1450,0,0,0,0,0,0,0,1,0,0
713,11.8667,0,615,1450,0,0,0,0,0,0,0,1,0,0
714,11.8833,0,615,1450,0,0,0,0,0,0,0,1,0,0
715,11.9000,0,615,1450,0,0,0,0,0,0,0,1,0,0
716,11.9167,293,658.0,1395.0,293,293,187,40970,30,0,323,0,1,1401
717,11.9333,292,655.5,1395.0,292,292,187,40908,0,0,292,0,1,1400
718,11.9500,292,653.5,1395.5,292,292,186,40915,0,0,292,0,1,1399
719,11.9667,291,652.0,1395.5,291,291,186,40918,0,0,291,0,1,1396
720,11.9833,292,650.5,1395.5,292,292,186,40960,0,0,292,0,1,1395
721,12.0000,293,649.0,1395.5,293,293,186,40895,0,0,293,0,1,1398
722,12.0167,293,648.0,1395.5,293,293,186,40927,0,0,293,0,1,1399
723,12.0333,293,647.0,1395.5,293,293,186,40911,0,0,293,0,1,1399
724,12.0500,293,647.0,1395.5,293,293,186,40915,0,0,293,0,1,1398
725,12.0667,292,648.5,1395.0,292,294,185,40841,0,0,292,0,1,1398
726,12.0833,292,651.5,1395.0,292,293,185,40840,0,0,292,0,1,1399
727,12.1000,292,660.5,1397.5,292,292,186,40963,0,0,292,0,1,1400
728,12.1167,293,670.0,1401.5,293,293,186,41180,30,0,323,0,1,1406
729,12.1333,294,679.5,1406.5,294,294,188,41474,0,0,294,0,1,1408
730,12.1500,294,687.5,1411.0,294,294,189,41735,30,0,324,0,1,1415
731,12.1667,295,695.0,1416.5,295,295,190,41991,0,0,295,0,1,1418
732,12.1833,295,701.0,1421.0,295,295,191,42226,0,0,295,0,1,1424
733,12.2000,295,705.0,1425.5,295,296,192,42428,0,0,295,0,1,1425
734,12.2167,295,710.0,1429.5,295,295,192,42621,0,0,295,0,1,1432
735,12.2333,296,712.5,1433.5,296,297,192,42855,29,0,325,0,1,1435
736,12.2500,296,715.5,1437.0,296,298,193,42955,30,0,326,0,1,1439
737,12.2667,296,717.5,1440.5,296,296,194,42503,30,0,326,0,1,1442
738,12.2833,285,717.0,1443.5,285,288,194,41530,0,0,285,0,1,1431
739,12.3000,270,710.5,1446.5,270,274,194,40045,0,0,270,0,1,1436
740,12.3167,254,704.5,1448.5,254,261,194,38105,0,0,254,0,1,1435
741,12.3333,239,698.0,1450.5,239,247,194,35981,0,0,239,0,1,1434
742,12.3500,222,690.5,1452.5,222,232,194,33602,0,0,222,0,1,1436
743,12.3667,209,682.0,1454.0,209,216,195,31025,0,0,209,0,1,1444
744,12.3833,192,675.5,1456.0,192,199,195,28329,0,0,192,0,1,1440
745,12.4000,179,666.0,1456.5,179,183,196,25332,0,0,179,0,1,1453
746,12.4167,164,659.5,1456.0,164,166,195,22581,0,0,164,0,1,1453
747,12.4333,148,651.5,1454.5,148,148,192,19966,0,0,148,0,1,1454
748,12.4500,130,643.5,1452.0,130,131,189,17441,0,0,130,0,1,1451
749,12.4667,113,635.0,1450.5,113,119,186,14838,0,0,113,0,1,1450
750,12.4833,98,627.5,1449.5,98,103,182,12026,30,0,128,0,1,1452
751,12.5000,176,728.0,1447.5,297,299,192,27614,30,0,327,1,1,1452
752,12.5167,270,726.5,1445.0,296,299,193,32116,0,0,296,1,1,1445
753,12.5333,296,726.5,1442.5,296,297,192,37165,0,0,296,0,1,1443
754,12.5500,296,725.5,1440.0,296,298,193,42103,0,0,296,0,1,1438
755,12.5667,296,725.5,1437.5,296,297,192,43057,30,0,326,0,1,1439
756,12.5833,296,724.5,1435.0,296,297,191,42908,30,0,326,0,1,1436
757,12.6000,296,723.5,1432.0,296,296,191,42740,30,0,326,0,1,1433
758,12.6167,295,722.0,1429.5,295,296,190,42614,0,0,295,0,1,1428
759,12.6333,295,721.0,1427.5,295,296,190,42533,0,0,295,0,1,1427
760,12.6500,295,721.0,1426.0,295,295,191,42487,29,0,324,0,1,1431
761,12.6667,294,719.5,1423.5,294,295,190,42367,0,0,294,0,1,1426
762,12.6833,294,719.5,1422.5,294,294,190,42252,29,0,323,0,1,1429
763,12.7000,295,718.0,1422.0,295,296,189,42244,29,0,324,0,1,1424
764,12.7167,295,718.0,1420.5,295,295,188,42159,0,0,295,0,1,1422
765,12.7333,295,717.0,1419.5,295,295,188,42133,29,0,324,0,1,1423
766,12.7500,294,716.5,1419.0,294,295,189,41895,0,0,294,0,1,1419
767,12.7667,294,716.5,1418.5,294,294,188,41132,0,0,294,0,1,1421
768,12.7833,294,716.5,1418.0,294,294,189,40042,0,0,294,0,1,1422
769,12.8000,294,715.5,1416.5,294,295,188,38769,0,0,294,0,1,1419
770,12.8167,294,714.5,1416.5,294,295,190,37206,29,0,323,0,1,1418
771,12.8333,294,714.5,1415.5,294,295,190,35036,30,0,324,0,1,1418
772,12.8500,293,714.0,1415.5,293,294,188,31993,0,0,293,0,1,1415
773,12.8667,284,714.5,1414.5,294,294,190,28411,30,0,324,1,1,1420
774,12.8833,275,714.5,1415.0,294,294,189,27092,29,0,323,1,1,1421
775,12.9000,235,714.0,1415.5,293,294,188,24343,0,0,293,1,1,1415
776,12.9167,128,713.5,1416.0,294,295,183,21328,0,0,294,1,1,1415
777,12.9333,105,713.5,1412.5,294,294,174,20602,0,0,294,1,2,1415
778,12.9500,119,712.5,1410.5,294,295,180,22873,29,0,323,1,2,1416
779,12.9667,157,712.5,1412.5,294,295,186,26574,29,0,323,1,1,1416
780,12.9833,178,712.5,1413.5,294,295,188,27485,0,0,294,1,1,1415
781,13.0000,281,712.5,1413.5,294,295,188,33121,0,0,294,1,1,1415
782,13.0167,294,712.5,1413.5,294,295,188,39001,0,0,294,0,1,1414
783,13.0333,294,712.5,1413.0,294,294,189,41715,0,0,294,0,1,1417
784,13.0500,294,711.5,1412.5,294,295,188,41726,0,0,294,0,1,1414
785,13.0667,336,711.5,1412.5,336,336,220,56344,0,0,336,0,1,1416
786,13.0833,354,715.5,1410.0,354,354,233,62478,36,0,390,0,1,1415
787,13.1000,370,717.5,1408.0,370,370,247,65106,37,0,407,0,1,1414
788,13.1167,385,719.0,1406.5,385,385,258,71797,39,0,424,0,1,1408
789,13.1333,398,720.5,1405.0,398,398,267,78696,0,0,398,0,1,1408
790,13.1500,416,721.5,1404.0,416,416,281,85079,42,0,458,0,1,1412
791,13.1667,435,721.0,1404.0,435,436,295,91110,44,0,479,0,1,1411
792,13.1833,454,720.5,1406.0,454,454,307,96873,46,0,500,0,1,1412
793,13.2000,468,719.5,1407.0,468,469,321,102378,0,0,468,0,1,1401
794,13.2167,479,719.5,1408.0,488,489,333,108486,0,0,488,1,2,1416
795,13.2333,484,718.5,1409.0,502,503,343,113849,0,0,502,1,2,1408
796,13.2500,479,717.5,1410.5,516,517,352,118420,0,0,516,1,2,1416
797,13.2667,468,717.0,1411.5,527,527,360,121621,54,0,581,1,2,1425
798,13.2833,467,716.0,1412.5,535,535,366,125429,55,0,590,1,2,1427
799,13.3000,447,715.5,1413.5,538,538,368,128467,0,0,538,1,2,1426
800,13.3167,419,714.5,1414.0,538,538,369,130015,56,0,594,1,2,1429
801,13.3333,490,714.0,1413.5,535,535,368,129797,56,0,591,1,2,1429
802,13.3500,509,713.0,1413.0,529,529,365,131252,0,0,529,1,2,1426
803,13.3667,505,712.5,1413.5,522,522,360,133406,0,0,522,1,2,1425
804,13.3833,500,712.0,1414.0,513,513,353,129926,0,0,513,1,2,1424
805,13.4000,494,711.0,1413.5,503,503,346,129028,0,0,503,1,2,1424
806,13.4167,487,709.0,1413.0,487,489,339,127095,0,0,487,0,1,1408
807,13.4333,481,710.0,1412.0,481,482,331,121753,0,0,481,0,1,1412
808,13.4500,470,710.5,1411.5,470,471,324,116081,48,0,518,0,1,1426
809,13.4667,458,708.5,1410.5,458,460,316,110600,0,0,458,0,1,1416
810,13.4833,447,708.0,1410.5,447,449,308,105464,0,0,447,0,1,1417
811,13.5000,438,708.5,1410.0,438,438,301,100727,0,0,438,0,1,1417
812,13.5167,428,707.5,1410.0,428,429,295,96076,0,0,428,0,1,1415
813,13.5333,420,707.5,1409.5,420,421,290,91774,0,0,420,0,1,1414
814,13.5500,415,707.0,1409.5,415,416,286,88041,0,0,415,0,1,1412
815,13.5667,412,707.5,1409.5,412,412,284,84958,42,0,454,0,1,1420
816,13.5833,411,707.0,1409.0,411,411,283,82990,0,0,411,0,1,1416
817,13.6000,411,707.0,1409.5,411,411,284,80948,0,0,411,0,1,1416
818,13.6167,414,706.5,1410.0,414,414,285,79137,42,0,456,0,1,1418
819,13.6333,413,706.0,1410.5,417,417,286,77824,42,0,459,0,1,1417
820,13.6500,395,706.0,1410.5,419,419,288,77182,43,0,462,1,1,1418
821,13.6667,359,706.0,1411.0,421,421,289,76299,43,0,464,1,1,1419
822,13.6833,345,705.5,1411.0,422,422,291,76057,43,0,465,1,1,1419
823,13.7000,264,705.0,1411.0,421,422,291,73858,43,0,464,1,1,1417
824,13.7167,224,704.5,1410.5,420,421,290,65739,42,0,462,1,2,1416
825,13.7333,209,705.0,1410.5,419,420,288,58487,0,0,419,1,2,1416
826,13.7500,306,705.0,1410.0,417,418,287,63036,0,0,417,1,1,1416
827,13.7667,394,705.0,1410.0,417,418,287,68129,0,0,417,1,2,1416
828,13.7833,402,704.5,1409.5,416,417,286,68627,0,0,416,1,2,1417
829,13.8000,416,704.5,1407.5,416,417,282,76667,42,0,458,0,1,1418
830,13.8167,416,705.5,1407.0,416,416,281,87218,0,0,416,0,1,1419
831,13.8333,415,705.0,1411.0,415,416,287,90800,0,0,415,0,1,1415
832,13.8500,415,705.0,1411.0,415,416,287,90652,0,0,415,0,1,1416
833,13.8667,415,705.0,1411.5,415,416,286,90480,42,0,457,0,1,1417
834,13.8833,414,705.5,1411.5,414,415,286,90346,0,0,414,0,1,1416
835,13.9000,414,705.5,1411.5,414,415,286,90219,0,0,414,0,1,1416
836,13.9167,414,706.5,1411.5,414,414,286,90094,42,0,456,0,1,1421
837,13.9333,414,706.5,1411.5,414,414,286,90069,42,0,456,0,1,1421
838,13.9500,413,706.0,1412.0,413,414,285,89951,0,0,413,0,1,1415
839,13.9667,413,706.0,1412.0,413,414,285,89848,0,0,413,0,1,1416
840,13.9833,413,706.0,1412.0,413,414,285,89765,42,0,455,0,1,1418
841,14.0000,413,706.0,1412.0,413,414,285,89436,42,0,455,0,1,1418
842,14.0167,412,706.5,1412.5,412,413,284,88602,0,0,412,0,1,1415
843,14.0333,412,706.5,1412.5,412,413,284,87535,0,0,412,0,1,1415
844,14.0500,412,706.5,1412.5,412,413,284,86151,0,0,412,0,1,1415
845,14.0667,412,706.5,1412.5,412,413,284,84389,0,0,412,0,1,1415
846,14.0833,412,706.5,1412.5,412,413,284,83081,0,0,412,0,1,1415
847,14.1000,412,706.5,1412.5,412,413,284,81078,0,0,412,0,1,1415
848,14.1167,409,706.5,1412.5,412,413,284,79278,42,0,454,0,1,1420
849,14.1333,387,707.0,1412.5,411,413,284,77243,0,0,411,1,1,1415
850,14.1500,347,707.0,1412.5,411,413,284,75314,0,0,411,1,1,1415
851,14.1667,294,707.0,1412.5,411,413,284,75341,0,0,411,1,1,1415
852,14.1833,313,706.5,1412.5,412,413,284,75191,0,0,412,1,1,1416
853,14.2000,376,705.0,1411.5,411,411,284,76156,0,0,411,1,1,1416
854,14.2167,408,702.0,1410.0,411,411,283,79800,0,0,411,0,1,1415
855,14.2333,410,698.5,1408.5,410,411,284,83161,0,0,410,0,1,1415
856,14.2500,410,694.5,1406.5,410,411,284,86231,0,0,410,0,1,1412
857,14.2667,410,689.5,1405.0,410,411,283,88536,0,0,410,0,1,1408
858,14.2833,410,683.5,1404.0,410,411,283,88432,0,0,410,0,1,1408
859,14.3000,410,675.5,1404.0,410,410,283,88351,0,0,410,0,1,1413
860,14.3167,411,667.0,1404.0,411,411,283,88358,41,0,452,0,1,1415
861,14.3333,410,659.5,1404.0,410,410,283,88395,0,0,410,0,1,1412
862,14.3500,410,652.5,1405.5,410,411,282,88436,0,0,410,0,1,1413
863,14.3667,410,646.5,1406.5,410,411,282,88458,0,0,410,0,1,1410
864,14.3833,410,640.5,1408.0,410,410,283,88603,0,0,410,0,1,1413
865,14.4000,411,635.0,1409.0,411,411,283,88715,0,0,411,0,1,1415
866,14.4167,411,630.0,1410.0,411,412,283,88859,0,0,411,0,1,1417
867,14.4333,411,625.0,1412.0,411,412,283,89020,0,0,411,0,1,1424
868,14.4500,411,622.0,1413.5,411,412,284,89141,0,0,411,0,1,1420
869,14.4667,411,619.0,1414.0,411,412,285,89316,0,0,411,0,1,1421
870,14.4833,411,617.0,1414.5,411,412,286,89129,0,0,411,0,1,1417
871,14.5000,411,615.0,1371.0,411,412,375,93900,0,0,411,0,1,1417
872,14.5167,411,613.0,1387.5,411,412,344,92176,0,0,411,0,1,1418
873,14.5333,411,611.0,1405.0,411,412,309,87929,0,0,411,0,1,1424
874,14.5500,411,609.0,1389.0,411,412,341,84367,0,0,411,0,2,1430
875,14.5667,374,609.5,1410.0,410,412,299,81384,0,0,410,1,2,1417
876,14.5833,334,608.0,1418.0,411,412,285,79849,0,0,411,1,1,1425
877,14.6000,284,608.0,1418.0,411,412,285,78500,0,0,411,1,1,1419
878,14.6167,254,607.5,1418.0,412,413,285,78419,0,0,412,1,1,1424
879,14.6333,292,607.5,1418.5,412,412,286,79268,0,0,412,1,1,1424
880,14.6500,387,607.5,1418.5,412,412,286,81655,0,0,412,1,1,1424
881,14.6667,412,607.5,1418.5,412,412,286,86487,0,0,412,0,1,1424
882,14.6833,412,607.5,1418.0,412,412,285,87567,0,0,412,0,1,1424
883,14.7000,412,607.5,1409.0,412,430,303,89438,0,0,412,0,2,1424
884,14.7167,411,608.0,1417.0,411,412,285,89530,0,0,411,0,1,1419
885,14.7333,412,609.5,1416.0,412,413,285,89473,0,0,412,0,1,1422
886,14.7500,411,612.0,1415.0,411,412,285,89442,0,0,411,0,2,1420
887,14.7667,411,616.0,1412.5,411,411,284,89195,0,0,411,0,1,1423
888,14.7833,410,628.5,1384.0,410,536,339,90896,0,0,410,0,1,1415
889,14.8000,412,644.5,1415.5,412,423,284,89569,0,0,412,0,1,1424
890,14.8167,413,659.0,1420.5,413,413,286,89861,0,0,413,0,1,1429
891,14.8333,406,669.5,1425.0,406,410,287,89613,42,0,448,0,1,1444
892,14.8500,400,681.5,1429.5,414,414,288,89918,0,0,414,1,2,1438
893,14.8667,396,689.5,1433.0,414,415,289,90118,0,0,414,1,2,1438
894,14.8833,393,696.5,1436.0,414,415,289,90306,0,0,414,1,2,1441
895,14.9000,391,703.0,1438.5,415,415,290,90518,42,0,457,1,2,1450
896,14.9167,390,707.5,1441.0,414,415,291,90700,0,0,414,1,2,1444
897,14.9333,390,711.0,1443.0,415,416,291,90857,42,0,457,1,2,1448
898,14.9500,391,715.0,1444.0,415,416,291,90987,0,0,415,1,2,1446
899,14.9667,392,717.0,1445.0,415,417,291,91132,0,0,415,1,2,1449
900,14.9833,393,719.0,1447.0,415,417,291,91192,42,0,457,1,2,1451
901,15.0000,395,721.0,1448.0,415,417,291,91392,0,0,415,1,2,1452
902,15.0167,397,723.5,1450.0,416,417,291,91564,42,0,458,1,2,1457
903,15.0333,400,724.0,1451.5,415,417,292,91830,0,0,415,1,2,1452
904,15.0500,403,725.0,1453.0,415,417,293,92056,0,0,415,1,2,1452
905,15.0667,406,727.0,1454.5,417,418,294,92332,0,0,417,1,2,1461
906,15.0833,409,727.0,1456.5,417,417,294,92546,0,0,417,1,2,1456
907,15.1000,411,727.5,1458.5,418,419,294,92806,0,0,418,1,2,1460
908,15.1167,414,728.0,1460.0,417,417,293,93094,0,0,417,0,2,1460
909,15.1333,415,728.0,1461.5,415,418,294,93342,42,0,457,0,2,1473
910,15.1500,417,729.0,1462.0,417,418,295,93424,42,0,459,0,1,1475
911,15.1667,417,729.0,1463.5,417,419,296,93642,0,0,417,0,1,1473
912,15.1833,412,725.5,1464.5,412,412,296,93405,0,0,412,0,1,1463
913,15.2000,397,723.0,1465.0,397,402,295,92123,0,0,397,0,1,1444
914,15.2167,387,722.0,1465.5,387,396,296,89903,0,0,387,0,1,1433
915,15.2333,381,722.5,1466.0,382,394,295,87172,0,0,382,0,1,1425
916,15.2500,379,723.0,1467.0,379,393,295,84305,0,0,379,0,1,1422
917,15.2667,377,722.5,1467.5,386,396,296,81291,0,0,386,1,1,1430
918,15.2833,374,728.5,1467.5,418,419,296,81096,43,0,461,1,1,1472
919,15.3000,374,728.5,1467.5,418,419,296,80373,0,0,418,1,1,1472
920,15.3167,378,728.5,1467.5,418,419,296,80163,0,0,418,1,1,1472
921,15.3333,385,728.5,1467.5,418,419,296,80493,0,0,418,1,1,1472
922,15.3500,394,728.5,1467.5,418,419,296,81323,0,0,418,1,1,1472
923,15.3667,405,728.5,1467.5,418,419,296,82678,0,0,418,1,1,1472
924,15.3833,402,728.5,1467.0,418,419,295,82141,0,0,418,1,1,1472
925,15.4000,417,728.5,1466.0,418,419,293,84062,0,0,418,0,1,1472
926,15.4167,418,728.5,1467.5,418,419,296,85866,0,0,418,0,1,1472
927,15.4333,418,728.5,1468.0,418,419,297,87130,0,0,418,0,1,1471
928,15.4500,418,728.5,1468.0,418,419,297,88350,0,0,418,0,1,1471
929,15.4667,417,729.0,1466.5,417,418,296,89452,0,0,417,0,1,1471
930,15.4833,417,730.0,1464.0,417,418,295,88398,42,0,459,0,1,1474
931,15.5000,415,730.0,1460.0,415,418,295,87649,0,0,415,0,1,1471
932,15.5167,415,730.0,1455.5,415,417,294,85254,42,0,457,0,1,1471
933,15.5333,414,729.5,1452.0,414,416,293,83216,0,0,414,0,1,1466
934,15.5500,413,728.5,1448.5,414,416,292,81185,42,0,456,0,1,1463
935,15.5667,395,727.5,1444.5,414,417,290,79142,0,0,414,1,1,1455
936,15.5833,387,726.0,1441.0,415,416,291,78323,42,0,457,1,1,1449
937,15.6000,343,724.0,1438.5,415,416,290,77613,42,0,457,1,1,1442
938,15.6167,322,724.5,1436.5,414,415,290,77921,0,0,414,1,1,1445
939,15.6333,380,722.5,1434.0,414,415,289,78199,0,0,414,1,1,1435
940,15.6500,410,722.5,1430.5,414,414,286,81261,42,0,456,0,1,1440
941,15.6667,415,722.0,1429.5,415,415,286,84877,42,0,457,0,1,1437
942,15.6833,413,720.0,1428.0,413,414,287,85181,0,0,413,0,1,1432
943,15.7000,413,720.0,1427.0,413,414,287,88037,42,0,455,0,1,1436
944,15.7167,412,719.5,1426.0,412,412,287,90441,42,0,454,0,1,1437
945,15.7333,412,717.5,1425.0,412,413,287,90329,0,0,412,0,1,1427
946,15.7500,412,717.5,1424.5,412,413,286,89976,0,0,412,0,1,1427
947,15.7667,412,717.5,1423.5,412,413,286,89087,0,0,412,0,1,1430
948,15.7833,411,717.0,1423.0,411,412,287,88092,0,0,411,0,1,1425
949,15.8000,411,717.0,1422.5,411,412,286,86651,0,0,411,0,1,1427
950,15.8167,412,716.5,1421.5,412,413,286,84856,0,0,412,0,1,1427
951,15.8333,411,716.0,1421.0,411,412,285,83101,0,0,411,0,1,1425
952,15.8500,411,715.0,1421.0,411,413,285,81538,0,0,411,0,1,1421
953,15.8667,412,715.5,1420.5,412,412,286,79890,0,0,412,0,1,1427
954,15.8833,412,715.5,1420.5,412,412,286,79187,0,0,412,0,1,1425
955,15.9000,400,715.5,1420.0,412,412,287,77458,0,0,412,1,1,1425
956,15.9167,368,715.5,1420.0,412,412,287,76203,0,0,412,1,1,1425
957,15.9333,304,715.5,1420.0,412,412,287,76527,0,0,412,1,1,1425
958,15.9500,361,715.5,1420.0,412,412,287,76995,0,0,412,1,1,1425
959,15.9667,403,715.5,1419.0,412,412,285,79087,0,0,412,1,1,1427
960,15.9833,406,715.0,1419.5,411,412,286,79892,0,0,411,0,1,1421
961,16.0000,412,715.5,1419.5,412,412,286,83759,0,0,412,0,1,1426
962,16.0167,412,715.5,1419.0,412,412,285,86813,0,0,412,0,1,1429
963,16.0333,412,714.5,1419.0,412,412,285,89691,0,0,412,0,1,1425
964,16.0500,411,714.0,1419.0,411,412,285,89657,0,0,411,0,1,1421
965,16.0667,412,713.5,1418.5,412,413,284,89622,0,0,412,0,1,1422
966,16.0833,412,713.5,1418.0,412,413,285,89624,0,0,412,0,1,1424
967,16.1000,412,713.5,1417.5,412,412,286,89650,0,0,412,0,1,1424
968,16.1167,412,713.5,1417.5,412,413,286,89573,0,0,412,0,1,1424
969,16.1333,411,711.0,1416.5,411,412,286,89497,0,0,411,0,1,1420
970,16.1500,412,711.5,1416.0,412,412,285,89441,42,0,454,0,1,1423
971,16.1667,411,711.0,1416.0,411,412,285,89404,42,0,453,0,1,1425
972,16.1833,411,710.0,1416.0,411,412,285,89402,0,0,411,0,1,1417
973,16.2000,412,709.5,1415.5,412,412,286,88904,41,0,453,0,1,1422
974,16.2167,412,709.5,1415.0,412,412,285,88022,42,0,454,0,1,1422
975,16.2333,412,709.5,1414.0,412,412,285,86851,42,0,454,0,1,1424
976,16.2500,412,709.5,1414.5,412,412,284,85278,42,0,454,0,1,1426
977,16.2667,411,709.0,1414.5,411,411,284,83216,0,0,411,0,1,1421
978,16.2833,411,708.0,1414.5,411,412,284,81829,0,0,411,0,1,1419
979,16.3000,411,708.0,1414.0,411,413,285,79681,0,0,411,0,1,1417
980,16.3167,411,707.0,1413.0,411,413,283,77741,0,0,411,0,1,1417
981,16.3333,411,707.5,1413.0,412,412,283,76155,0,0,412,0,1,1420
982,16.3500,393,707.5,1413.5,412,412,284,74569,42,0,454,1,1,1421
983,16.3667,352,707.0,1413.5,411,412,284,72873,0,0,411,1,1,1419
984,16.3833,336,707.0,1413.5,411,412,284,72340,0,0,411,1,1,1419
985,16.4000,249,707.0,1415.5,411,412,280,67396,0,0,411,1,1,1419
986,16.4167,187,707.0,1417.0,411,412,275,57530,42,0,453,1,2,1422
987,16.4333,202,707.0,1411.0,411,411,281,57907,0,0,411,1,1,1420
988,16.4500,342,707.0,1411.5,411,411,282,64239,0,0,411,1,1,1420
989,16.4667,405,707.0,1412.0,411,411,283,68908,42,0,453,0,1,1423
990,16.4833,409,706.5,1412.5,410,411,284,69654,0,0,410,0,2,1412
991,16.5000,410,706.5,1408.5,410,410,276,79629,0,0,410,0,1,1412
992,16.5167,410,706.5,1411.5,410,410,284,88986,0,0,410,0,1,1412
993,16.5333,411,706.0,1411.5,411,411,284,89018,0,0,411,0,1,1418
994,16.5500,411,707.0,1411.5,411,411,284,89061,42,0,453,0,1,1424
995,16.5667,411,706.0,1411.5,411,411,284,89035,0,0,411,0,1,1416
996,16.5833,411,706.0,1411.5,411,411,284,89010,0,0,411,0,1,1416
997,16.6000,411,706.0,1411.5,411,411,284,89018,0,0,411,0,1,1416
998,16.6167,411,706.0,1411.5,411,411,284,89019,0,0,411,0,1,1416
999,16.6333,411,706.0,1411.5,411,411,284,89013,0,0,411,0,1,1416
1000,16.6500,411,706.0,1411.5,411,411,284,89040,0,0,411,0,1,1416
1001,16.6667,412,705.5,1411.5,412,412,284,89052,42,0,454,0,1,1418
1002,16.6833,412,705.5,1411.5,412,412,284,88991,42,0,454,0,1,1418
1003,16.7000,412,705.5,1411.5,412,412,284,88380,42,0,454,0,1,1418
1004,16.7167,412,705.5,1411.5,412,412,284,87424,42,0,454,0,1,1418
1005,16.7333,412,705.5,1411.5,412,412,284,86106,42,0,454,0,1,1418
1006,16.7500,412,705.5,1411.5,412,412,284,84282,42,0,454,0,1,1418
1007,16.7667,412,705.5,1411.5,412,412,284,82407,42,0,454,0,1,1418
1008,16.7833,412,705.5,1411.5,412,412,284,81552,42,0,454,0,1,1418
1009,16.8000,412,705.5,1411.5,412,412,284,79976,0,0,412,0,1,1417
1010,16.8167,410,705.0,1411.5,411,412,284,78154,0,0,411,0,1,1416
1011,16.8333,388,705.0,1411.5,411,412,284,76163,0,0,411,1,1,1416
1012,16.8500,344,705.0,1411.5,411,412,284,75232,0,0,411,1,1,1416
1013,16.8667,315,705.0,1411.5,411,412,284,75619,0,0,411,1,1,1416
1014,16.8833,333,705.0,1411.5,411,412,284,75634,0,0,411,1,1,1416
1015,16.9000,386,705.0,1411.0,411,412,283,76568,0,0,411,1,1,1416
1016,16.9167,411,705.0,1410.0,411,412,281,80626,0,0,411,0,1,1417
1017,16.9333,411,705.0,1411.0,411,412,283,84077,0,0,411,0,1,1417
1018,16.9500,411,705.0,1411.5,411,412,284,87181,0,0,411,0,1,1418
1019,16.9667,411,705.0,1411.5,411,412,284,88962,0,0,411,0,1,1418
1020,16.9833,411,705.0,1411.5,411,412,284,89009,0,0,411,0,1,1418
1021,17.0000,411,705.0,1411.0,411,412,283,88997,0,0,411,0,1,1418
1022,17.0167,411,705.0,1411.0,411,412,283,88809,0,0,411,0,1,1418
1023,17.0333,411,705.0,1411.0,411,412,283,88074,0,0,411,0,1,1418
1024,17.0500,411,705.0,1411.0,411,411,283,86789,0,0,411,0,1,1418
1025,17.0667,411,705.0,1411.0,411,411,283,85142,0,0,411,0,1,1418
1026,17.0833,411,705.0,1411.0,411,411,283,83950,0,0,411,0,1,1418
1027,17.1000,411,705.0,1411.0,411,411,283,81974,0,0,411,0,1,1418
1028,17.1167,411,705.0,1411.0,411,411,283,80202,0,0,411,0,1,1419
1029,17.1333,406,705.0,1411.5,411,411,284,78288,0,0,411,0,1,1419
1030,17.1500,382,705.0,1411.5,411,411,284,76203,0,0,411,1,1,1419
1031,17.1667,332,705.0,1411.5,411,411,284,75170,0,0,411,1,1,1419
1032,17.1833,312,705.0,1411.5,411,411,284,75094,0,0,411,1,1,1420
1033,17.2000,342,705.0,1411.0,411,411,283,75509,42,0,453,1,1,1421
1034,17.2167,393,705.0,1411.0,411,411,283,77364,0,0,411,1,1,1421
1035,17.2333,411,705.0,1411.0,411,411,283,81399,0,0,411,0,1,1421
1036,17.2500,411,705.0,1411.0,411,411,283,84501,0,0,411,0,1,1421
1037,17.2667,411,704.0,1410.5,411,412,282,87576,0,0,411,0,1,1415
1038,17.2833,411,704.0,1410.5,411,411,282,88079,0,0,411,0,1,1415
1039,17.3000,411,704.0,1411.5,411,411,284,88932,0,0,411,0,1,1414
